,initial-vals,decisions,info-levels,received-count,failed-count,key,is-correct-answer,reason
535,"[0, 0, 0]","[0, 0, 0]","[3, 2, 2]",16,14,"[4, 4, 4]",True,-
536,"[0, 1, 0]","[0, 0, 0]","[2, 2, 1]",14,16,"[5, 5, 5]",True,-
537,"[1, 0, 0]","[0, 0, 0]","[1, 2, 2]",13,17,"[3, 3, 3]",True,-
538,"[0, 1, 1]","[0, 0, 0]","[1, 1, 1]",12,18,"[4, 4, 4]",True,-
539,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[4, 4, 4]",True,-
540,"[0, 1, 0]","[0, 0, 0]","[2, 1, 2]",14,16,"[3, 3, 3]",True,-
541,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[4, 4, 4]",True,-
542,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",12,18,"[4, 4, 4]",True,-
543,"[1, 0, 0]","[0, 0, 0]","[2, 3, 2]",18,12,"[2, 2, 2]",True,-
544,"[0, 1, 0]","[0, 0, 0]","[3, 3, 2]",19,11,"[3, 3, 3]",True,-
545,"[1, 1, 0]","[0, 0, 0]","[2, 1, 2]",12,18,"[4, 4, 4]",True,-
546,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
547,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[2, 2, 2]",True,-
548,"[0, 0, 1]","[0, 0, 0]","[2, 2, 3]",16,14,"[1, 1, 1]",True,-
549,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
550,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
551,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[1, 1, 1]",True,-
552,"[0, 1, 1]","[0, 0, 0]","[2, 2, 1]",13,17,"[4, 4, 4]",True,-
553,"[1, 1, 0]","[0, 0, 0]","[1, 2, 2]",15,15,"[5, 5, 5]",True,-
554,"[0, 0, 0]","[0, 0, 0]","[3, 2, 2]",21,9,"[1, 1, 1]",True,-
555,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[5, 5, 5]",True,-
556,"[1, 1, 0]","[0, 0, 0]","[1, 2, 2]",13,17,"[4, 4, 4]",True,-
557,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[5, 5, 5]",True,-
558,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[1, 1, 1]",True,-
559,"[0, 1, 0]","[0, 0, 0]","[2, 3, 3]",16,14,"[4, 4, 4]",True,-
560,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
561,"[1, 1, 0]","[0, 0, 0]","[2, 2, 1]",11,19,"[1, 1, 1]",True,-
562,"[1, 1, 0]","[0, 0, 0]","[1, 2, 1]",11,19,"[2, 2, 2]",True,-
563,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
564,"[0, 1, 0]","[0, 0, 0]","[1, 2, 2]",16,14,"[3, 3, 3]",True,-
565,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
566,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
567,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
568,"[1, 0, 1]","[0, 0, 0]","[1, 1, 1]",10,20,"[2, 2, 2]",True,-
569,"[1, 0, 0]","[0, 0, 0]","[0, 1, 1]",10,20,"[5, 5, 5]",True,-
570,"[0, 1, 0]","[0, 0, 0]","[2, 1, 2]",13,17,"[2, 2, 2]",True,-
571,"[0, 1, 1]","[0, 0, 0]","[1, 0, 1]",10,20,"[3, None, 3]",True,-
572,"[0, 0, 0]","[0, 0, 0]","[2, 2, 3]",19,11,"[5, 5, 5]",True,-
573,"[0, 1, 0]","[0, 0, 0]","[2, 1, 2]",14,16,"[3, 3, 3]",True,-
574,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
575,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[2, 2, 2]",True,-
576,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",10,20,"[5, 5, 5]",True,-
577,"[1, 0, 1]","[0, 0, 0]","[2, 1, 1]",12,18,"[3, 3, 3]",True,-
578,"[1, 0, 0]","[0, 0, 0]","[3, 3, 3]",19,11,"[2, 2, 2]",True,-
579,"[1, 0, 0]","[0, 0, 0]","[1, 2, 2]",14,16,"[3, 3, 3]",True,-
580,"[1, 0, 0]","[0, 0, 0]","[2, 2, 1]",11,19,"[4, 4, 4]",True,-
581,"[1, 0, 0]","[0, 0, 0]","[2, 2, 3]",18,12,"[4, 4, 4]",True,-
582,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
583,"[0, 1, 1]","[0, 0, 0]","[2, 2, 1]",11,19,"[5, 5, 5]",True,-
584,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",16,14,"[4, 4, 4]",True,-
585,"[1, 0, 0]","[0, 0, 0]","[2, 3, 3]",16,14,"[2, 2, 2]",True,-
586,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",12,18,"[5, 5, 5]",True,-
587,"[0, 1, 0]","[0, 0, 0]","[1, 1, 0]",12,18,"[5, 5, None]",True,-
588,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",19,11,"[3, 3, 3]",True,-
589,"[0, 0, 1]","[0, 0, 0]","[3, 3, 2]",19,11,"[5, 5, 5]",True,-
590,"[0, 1, 0]","[0, 0, 0]","[2, 1, 2]",12,18,"[3, 3, 3]",True,-
591,"[0, 0, 0]","[0, 0, 0]","[1, 2, 2]",12,18,"[3, 3, 3]",True,-
592,"[1, 0, 1]","[0, 0, 0]","[2, 1, 2]",13,17,"[5, 5, 5]",True,-
593,"[0, 1, 0]","[0, 0, 0]","[3, 3, 2]",17,13,"[1, 1, 1]",True,-
594,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
595,"[1, 1, 0]","[0, 0, 0]","[2, 1, 2]",16,14,"[3, 3, 3]",True,-
596,"[1, 1, 1]","[1, 1, 1]","[2, 3, 3]",19,11,"[2, 2, 2]",True,-
597,"[1, 1, 0]","[0, 0, 0]","[2, 2, 1]",14,16,"[1, 1, 1]",True,-
598,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[5, 5, 5]",True,-
599,"[0, 0, 0]","[0, 0, 0]","[1, 1, 1]",13,17,"[3, 3, 3]",True,-
600,"[1, 0, 0]","[0, 0, 0]","[1, 2, 1]",11,19,"[5, 5, 5]",True,-
601,"[1, 0, 1]","[0, 0, 0]","[3, 3, 3]",22,8,"[5, 5, 5]",True,-
602,"[1, 1, 1]","[1, 1, 1]","[2, 2, 1]",16,14,"[1, 1, 1]",True,-
603,"[1, 1, 0]","[0, 0, 0]","[1, 1, 1]",12,18,"[2, 2, 2]",True,-
604,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[2, 2, 2]",True,-
605,"[1, 0, 0]","[0, 0, 0]","[3, 3, 2]",16,14,"[2, 2, 2]",True,-
606,"[1, 0, 1]","[0, 0, 0]","[2, 1, 1]",13,17,"[5, 5, 5]",True,-
607,"[0, 1, 1]","[0, 0, 0]","[2, 3, 2]",18,12,"[1, 1, 1]",True,-
608,"[0, 0, 0]","[0, 0, 0]","[1, 1, 1]",13,17,"[3, 3, 3]",True,-
609,"[1, 1, 0]","[0, 0, 0]","[3, 2, 3]",15,15,"[4, 4, 4]",True,-
610,"[0, 1, 1]","[0, 0, 0]","[2, 2, 1]",14,16,"[4, 4, 4]",True,-
611,"[0, 1, 1]","[0, 0, 0]","[1, 2, 1]",11,19,"[5, 5, 5]",True,-
612,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",13,17,"[1, 1, 1]",True,-
613,"[1, 0, 1]","[0, 0, 0]","[1, 1, 2]",18,12,"[3, 3, 3]",True,-
614,"[1, 0, 1]","[0, 0, 0]","[2, 1, 2]",16,14,"[4, 4, 4]",True,-
615,"[1, 1, 0]","[0, 0, 0]","[2, 2, 1]",12,18,"[5, 5, 5]",True,-
616,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",18,12,"[2, 2, 2]",True,-
617,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
618,"[0, 1, 0]","[0, 0, 0]","[2, 3, 2]",15,15,"[1, 1, 1]",True,-
619,"[1, 0, 0]","[0, 0, 0]","[3, 3, 2]",17,13,"[4, 4, 4]",True,-
620,"[0, 0, 1]","[0, 0, 0]","[3, 3, 2]",19,11,"[1, 1, 1]",True,-
621,"[1, 1, 0]","[0, 0, 0]","[3, 2, 2]",18,12,"[1, 1, 1]",True,-
622,"[1, 1, 0]","[0, 0, 0]","[2, 2, 3]",19,11,"[1, 1, 1]",True,-
623,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[5, 5, 5]",True,-
624,"[0, 1, 1]","[0, 0, 0]","[3, 3, 3]",19,11,"[2, 2, 2]",True,-
625,"[1, 1, 1]","[0, 1, 1]","[0, 1, 1]",6,24,"[1, 1, 1]",False,Agreement
626,"[0, 1, 1]","[0, 0, 0]","[2, 1, 2]",12,18,"[4, 4, 4]",True,-
627,"[0, 0, 1]","[0, 0, 0]","[1, 2, 2]",15,15,"[1, 1, 1]",True,-
628,"[1, 1, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[3, 3, 3]",True,-
629,"[1, 0, 1]","[0, 0, 0]","[3, 3, 3]",22,8,"[1, 1, 1]",True,-
630,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[1, 1, 1]",True,-
631,"[1, 0, 1]","[0, 0, 0]","[3, 3, 3]",20,10,"[3, 3, 3]",True,-
632,"[1, 1, 0]","[0, 0, 0]","[1, 2, 1]",15,15,"[3, 3, 3]",True,-
633,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
634,"[0, 0, 1]","[0, 0, 0]","[1, 1, 2]",11,19,"[3, 3, 3]",True,-
635,"[1, 0, 0]","[0, 0, 0]","[1, 2, 2]",15,15,"[3, 3, 3]",True,-
636,"[0, 1, 0]","[0, 0, 0]","[3, 3, 3]",19,11,"[2, 2, 2]",True,-
637,"[0, 1, 1]","[0, 0, 0]","[0, 1, 1]",11,19,"[1, 1, 1]",True,-
638,"[0, 1, 1]","[0, 0, 0]","[2, 2, 1]",16,14,"[1, 1, 1]",True,-
639,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
640,"[0, 0, 0]","[0, 0, 0]","[0, 1, 1]",11,19,"[3, 3, 3]",True,-
641,"[0, 1, 0]","[0, 0, 0]","[1, 2, 2]",13,17,"[1, 1, 1]",True,-
642,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",12,18,"[5, 5, 5]",True,-
643,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[1, 1, 1]",True,-
644,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
645,"[0, 1, 1]","[0, 0, 0]","[1, 1, 1]",16,14,"[1, 1, 1]",True,-
646,"[1, 0, 0]","[0, 0, 0]","[2, 2, 3]",17,13,"[3, 3, 3]",True,-
647,"[0, 0, 0]","[0, 0, 0]","[2, 1, 2]",14,16,"[4, 4, 4]",True,-
648,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",15,15,"[2, 2, 2]",True,-
649,"[1, 0, 0]","[0, 0, 0]","[1, 2, 1]",14,16,"[3, 3, 3]",True,-
650,"[0, 0, 0]","[0, 0, 0]","[2, 3, 2]",16,14,"[5, 5, 5]",True,-
651,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
652,"[0, 1, 1]","[0, 0, 0]","[2, 1, 2]",15,15,"[5, 5, 5]",True,-
653,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",13,17,"[4, 4, 4]",True,-
654,"[1, 0, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[1, 1, 1]",True,-
655,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
656,"[1, 1, 1]","[0, 0, 1]","[2, 2, 3]",17,13,"[3, 3, 3]",False,Agreement
657,"[0, 0, 1]","[0, 0, 0]","[1, 2, 2]",15,15,"[1, 1, 1]",True,-
658,"[1, 1, 0]","[0, 0, 0]","[2, 2, 3]",17,13,"[5, 5, 5]",True,-
659,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",12,18,"[2, 2, 2]",True,-
660,"[1, 0, 1]","[0, 0, 0]","[2, 2, 3]",16,14,"[2, 2, 2]",True,-
661,"[1, 1, 1]","[0, 0, 0]","[3, 2, 2]",13,17,"[5, 5, 5]",True,-
662,"[0, 0, 1]","[0, 0, 0]","[2, 1, 1]",13,17,"[2, 2, 2]",True,-
663,"[0, 0, 1]","[0, 0, 0]","[1, 1, 1]",9,21,"[5, 5, 5]",True,-
664,"[1, 1, 1]","[1, 1, 1]","[2, 3, 2]",18,12,"[2, 2, 2]",True,-
665,"[0, 0, 1]","[0, 0, 0]","[2, 2, 1]",13,17,"[3, 3, 3]",True,-
666,"[0, 0, 0]","[0, 0, 0]","[1, 2, 2]",14,16,"[4, 4, 4]",True,-
667,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[3, 3, 3]",True,-
668,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
669,"[0, 1, 1]","[0, 0, 0]","[1, 2, 2]",14,16,"[4, 4, 4]",True,-
670,"[1, 0, 1]","[0, 0, 0]","[1, 1, 2]",13,17,"[3, 3, 3]",True,-
671,"[1, 0, 0]","[0, 0, 0]","[2, 1, 2]",14,16,"[3, 3, 3]",True,-
672,"[1, 1, 0]","[0, 0, 0]","[3, 3, 3]",17,13,"[2, 2, 2]",True,-
673,"[1, 0, 1]","[0, 0, 0]","[1, 1, 1]",10,20,"[3, 3, 3]",True,-
674,"[1, 1, 0]","[0, 0, 0]","[2, 1, 1]",16,14,"[5, 5, 5]",True,-
675,"[0, 1, 0]","[0, 0, 0]","[2, 3, 3]",19,11,"[5, 5, 5]",True,-
676,"[0, 0, 0]","[0, 0, 0]","[3, 2, 2]",19,11,"[5, 5, 5]",True,-
677,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",18,12,"[4, 4, 4]",True,-
678,"[1, 0, 0]","[0, 0, 0]","[1, 2, 2]",10,20,"[1, 1, 1]",True,-
679,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
680,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
681,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",14,16,"[2, 2, 2]",True,-
682,"[0, 0, 0]","[0, 0, 0]","[1, 2, 2]",14,16,"[5, 5, 5]",True,-
683,"[1, 0, 1]","[0, 0, 0]","[3, 2, 2]",16,14,"[5, 5, 5]",True,-
684,"[0, 0, 0]","[0, 0, 0]","[1, 2, 1]",9,21,"[4, 4, 4]",True,-
685,"[1, 0, 1]","[0, 0, 0]","[1, 1, 1]",10,20,"[3, 3, 3]",True,-
686,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[2, 2, 2]",True,-
687,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
688,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[5, 5, 5]",True,-
689,"[0, 0, 1]","[0, 0, 0]","[2, 3, 2]",18,12,"[3, 3, 3]",True,-
690,"[0, 1, 1]","[0, 0, 0]","[3, 2, 2]",15,15,"[1, 1, 1]",True,-
691,"[0, 1, 0]","[0, 0, 0]","[2, 1, 2]",14,16,"[2, 2, 2]",True,-
692,"[1, 0, 1]","[0, 0, 0]","[2, 1, 2]",15,15,"[3, 3, 3]",True,-
693,"[1, 1, 0]","[0, 0, 0]","[1, 1, 2]",16,14,"[1, 1, 1]",True,-
694,"[0, 0, 1]","[0, 0, 0]","[1, 0, 1]",14,16,"[5, 5, 5]",True,-
695,"[1, 1, 0]","[0, 0, 0]","[1, 2, 1]",13,17,"[3, 3, 3]",True,-
696,"[1, 1, 0]","[0, 0, 0]","[3, 2, 2]",17,13,"[4, 4, 4]",True,-
697,"[0, 1, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[5, 5, 5]",True,-
698,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",19,11,"[5, 5, 5]",True,-
699,"[1, 1, 0]","[0, 0, 0]","[1, 1, 2]",14,16,"[1, 1, 1]",True,-
700,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
701,"[0, 1, 1]","[0, 0, 0]","[1, 1, 1]",8,22,"[5, 5, 5]",True,-
702,"[0, 0, 1]","[0, 0, 0]","[3, 3, 3]",20,10,"[4, 4, 4]",True,-
703,"[0, 1, 1]","[0, 0, 0]","[3, 3, 2]",14,16,"[2, 2, 2]",True,-
704,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",12,18,"[4, 4, 4]",True,-
705,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",13,17,"[1, 1, 1]",True,-
706,"[1, 0, 0]","[0, 0, 0]","[2, 3, 2]",17,13,"[4, 4, 4]",True,-
707,"[0, 0, 1]","[0, 0, 0]","[3, 3, 3]",24,6,"[4, 4, 4]",True,-
708,"[1, 1, 1]","[1, 1, 1]","[2, 2, 1]",15,15,"[1, 1, 1]",True,-
709,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",16,14,"[2, 2, 2]",True,-
710,"[0, 1, 1]","[0, 0, 0]","[2, 3, 2]",20,10,"[4, 4, 4]",True,-
711,"[0, 0, 1]","[0, 0, 0]","[1, 0, 1]",12,18,"[5, None, 5]",True,-
712,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
713,"[0, 1, 0]","[0, 0, 0]","[1, 1, 2]",16,14,"[4, 4, 4]",True,-
714,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",20,10,"[5, 5, 5]",True,-
715,"[0, 1, 1]","[0, 0, 0]","[2, 2, 3]",18,12,"[5, 5, 5]",True,-
716,"[1, 0, 0]","[0, 0, 0]","[2, 3, 2]",18,12,"[2, 2, 2]",True,-
717,"[0, 0, 0]","[0, 0, 0]","[1, 2, 1]",12,18,"[4, 4, 4]",True,-
718,"[0, 1, 0]","[0, 0, 0]","[2, 1, 2]",14,16,"[2, 2, 2]",True,-
719,"[0, 0, 1]","[0, 0, 0]","[3, 3, 2]",16,14,"[4, 4, 4]",True,-
720,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",19,11,"[3, 3, 3]",True,-
721,"[0, 0, 0]","[0, 0, 0]","[2, 2, 1]",15,15,"[4, 4, 4]",True,-
722,"[0, 0, 1]","[0, 0, 0]","[1, 0, 1]",7,23,"[2, 2, 2]",True,-
723,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
724,"[1, 1, 1]","[0, 0, 0]","[2, 3, 3]",17,13,"[5, 5, 5]",True,-
725,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
726,"[0, 0, 0]","[0, 0, 0]","[1, 1, 2]",13,17,"[5, 5, 5]",True,-
727,"[1, 1, 0]","[0, 0, 0]","[1, 2, 2]",14,16,"[2, 2, 2]",True,-
728,"[0, 1, 1]","[0, 0, 0]","[3, 2, 2]",16,14,"[5, 5, 5]",True,-
729,"[1, 1, 0]","[0, 0, 0]","[3, 2, 3]",16,14,"[1, 1, 1]",True,-
730,"[0, 0, 1]","[0, 0, 0]","[1, 2, 1]",13,17,"[2, 2, 2]",True,-
731,"[0, 0, 1]","[0, 0, 0]","[3, 3, 3]",21,9,"[4, 4, 4]",True,-
732,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",15,15,"[2, 2, 2]",False,Agreement
733,"[0, 0, 0]","[0, 0, 0]","[1, 1, 2]",11,19,"[4, 4, 4]",True,-
734,"[0, 0, 1]","[0, 0, 0]","[3, 3, 3]",18,12,"[4, 4, 4]",True,-
735,"[1, 1, 0]","[0, 0, 0]","[2, 3, 2]",16,14,"[4, 4, 4]",True,-
736,"[0, 0, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[1, 1, 1]",True,-
737,"[0, 1, 1]","[0, 0, 0]","[2, 2, 3]",15,15,"[2, 2, 2]",True,-
738,"[1, 0, 1]","[0, 0, 0]","[2, 3, 2]",16,14,"[5, 5, 5]",True,-
739,"[1, 0, 0]","[0, 0, 0]","[2, 3, 3]",17,13,"[2, 2, 2]",True,-
740,"[0, 0, 0]","[0, 0, 0]","[3, 2, 3]",18,12,"[5, 5, 5]",True,-
741,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
742,"[1, 1, 1]","[1, 1, 1]","[2, 2, 3]",16,14,"[2, 2, 2]",True,-
743,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
744,"[1, 0, 0]","[0, 0, 0]","[2, 3, 2]",18,12,"[3, 3, 3]",True,-
745,"[1, 1, 0]","[0, 0, 0]","[1, 2, 2]",16,14,"[3, 3, 3]",True,-
746,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",19,11,"[4, 4, 4]",True,-
747,"[0, 1, 1]","[0, 0, 0]","[2, 3, 2]",16,14,"[5, 5, 5]",True,-
748,"[1, 0, 0]","[0, 0, 0]","[3, 2, 3]",16,14,"[4, 4, 4]",True,-
749,"[1, 0, 0]","[0, 0, 0]","[1, 1, 1]",9,21,"[3, 3, 3]",True,-
750,"[0, 0, 1]","[0, 0, 0]","[2, 2, 1]",13,17,"[4, 4, 4]",True,-
751,"[1, 0, 0]","[0, 0, 0]","[2, 1, 2]",14,16,"[1, 1, 1]",True,-
752,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",12,18,"[3, 3, 3]",True,-
753,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
754,"[1, 0, 1]","[0, 0, 0]","[2, 3, 2]",14,16,"[3, 3, 3]",True,-
755,"[1, 1, 1]","[1, 1, 0]","[2, 2, 1]",12,18,"[2, 2, 2]",False,Agreement
756,"[1, 0, 1]","[0, 0, 0]","[1, 1, 1]",11,19,"[3, 3, 3]",True,-
757,"[1, 0, 1]","[0, 0, 0]","[1, 1, 2]",13,17,"[2, 2, 2]",True,-
758,"[0, 1, 0]","[0, 0, 0]","[1, 2, 2]",16,14,"[2, 2, 2]",True,-
759,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",19,11,"[5, 5, 5]",True,-
760,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",15,15,"[5, 5, 5]",True,-
761,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[2, 2, 2]",True,-
762,"[0, 1, 0]","[0, 0, 0]","[3, 2, 2]",14,16,"[2, 2, 2]",True,-
763,"[1, 0, 0]","[0, 0, 0]","[1, 1, 2]",15,15,"[5, 5, 5]",True,-
764,"[0, 0, 0]","[0, 0, 0]","[2, 2, 1]",13,17,"[2, 2, 2]",True,-
765,"[1, 0, 0]","[0, 0, 0]","[2, 2, 3]",20,10,"[3, 3, 3]",True,-
766,"[0, 0, 0]","[0, 0, 0]","[2, 2, 1]",13,17,"[4, 4, 4]",True,-
767,"[0, 1, 0]","[0, 0, 0]","[2, 2, 1]",16,14,"[4, 4, 4]",True,-
768,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",15,15,"[1, 1, 1]",True,-
769,"[1, 1, 0]","[0, 0, 0]","[2, 2, 1]",13,17,"[3, 3, 3]",True,-
770,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
771,"[0, 0, 1]","[0, 0, 0]","[1, 1, 1]",9,21,"[1, 1, 1]",True,-
772,"[0, 0, 1]","[0, 0, 0]","[1, 1, 2]",16,14,"[3, 3, 3]",True,-
773,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",16,14,"[1, 1, 1]",True,-
774,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",13,17,"[3, 3, 3]",True,-
775,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[4, 4, 4]",True,-
776,"[1, 0, 1]","[0, 0, 0]","[2, 3, 2]",17,13,"[1, 1, 1]",True,-
777,"[0, 0, 0]","[0, 0, 0]","[1, 2, 2]",15,15,"[4, 4, 4]",True,-
778,"[1, 1, 0]","[0, 0, 0]","[1, 1, 2]",14,16,"[3, 3, 3]",True,-
779,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
780,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[1, 1, 1]",True,-
781,"[0, 1, 0]","[0, 0, 0]","[3, 3, 3]",16,14,"[2, 2, 2]",True,-
782,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[5, 5, 5]",True,-
783,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
784,"[1, 0, 0]","[0, 0, 0]","[1, 1, 1]",14,16,"[3, 3, 3]",True,-
785,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
786,"[0, 0, 1]","[0, 0, 0]","[3, 3, 3]",19,11,"[3, 3, 3]",True,-
787,"[0, 0, 0]","[0, 0, 0]","[3, 2, 2]",17,13,"[1, 1, 1]",True,-
788,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[3, 3, 3]",True,-
789,"[1, 1, 0]","[0, 0, 0]","[2, 3, 3]",18,12,"[4, 4, 4]",True,-
790,"[1, 0, 0]","[0, 0, 0]","[2, 2, 1]",14,16,"[3, 3, 3]",True,-
791,"[0, 1, 1]","[0, 0, 0]","[2, 1, 1]",14,16,"[5, 5, 5]",True,-
792,"[1, 0, 1]","[0, 0, 0]","[2, 2, 3]",14,16,"[3, 3, 3]",True,-
793,"[1, 0, 0]","[0, 0, 0]","[1, 1, 2]",15,15,"[1, 1, 1]",True,-
794,"[1, 0, 1]","[0, 0, 0]","[1, 2, 1]",14,16,"[2, 2, 2]",True,-
795,"[0, 1, 0]","[0, 0, 0]","[1, 2, 2]",12,18,"[4, 4, 4]",True,-
796,"[0, 1, 1]","[0, 0, 0]","[2, 3, 2]",18,12,"[3, 3, 3]",True,-
797,"[0, 1, 0]","[0, 0, 0]","[2, 2, 3]",16,14,"[3, 3, 3]",True,-
798,"[0, 1, 1]","[0, 0, 0]","[1, 1, 1]",15,15,"[4, 4, 4]",True,-
799,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",19,11,"[5, 5, 5]",True,-
800,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
801,"[0, 0, 0]","[0, 0, 0]","[1, 1, 1]",13,17,"[2, 2, 2]",True,-
802,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",12,18,"[5, 5, 5]",True,-
